Customer_ID,Age,Gender,Location,Category,Item_Purchased,Purchase_Amount,Quantity,Payment_Method,Season,Discount_Applied,Promo_Code_Used,Subscription_Status,Shipping_Type,Review_Rating,Previous_Purchases,Frequency_of_Purchases,Purchase_Date
102997,63,Male,Bengaluru,Beauty,Perfume,2932.56,2,Net Banking,Winter,No,No,No,Standard,4.4,2,Monthly,21-07-2025
102998,39,Female,Delhi,Sports,Football,2431.2,5,Credit Card,Summer,No,No,Yes,Express,4.4,16,Monthly,23-01-2024
102999,26,Female,Surat,Footwear,Sandals,6610.94,2,Net Banking,Summer,Yes,Yes,No,Express,4.0,1,Yearly,03-08-2025
103000,38,Female,Mumbai,Clothing,Hoodie,3362.98,4,Cash,Summer,Yes,Yes,No,Same Day,3.8,10,Quarterly,14-12-2025
103001,52,Female,Coimbatore,Home Decor,Carpet,3606.12,3,Credit Card,Winter,Yes,No,No,Standard,4.2,12,Monthly,01-01-2024
103002,42,Male,Delhi,Books,Novel,1341.6,2,UPI,Autumn,Yes,No,No,Express,4.2,12,Yearly,16-06-2024
103003,36,Female,Mysuru,Sports,Football,8287.32,5,Cash,Winter,Yes,Yes,No,Express,4.5,6,Monthly,08-12-2025
103004,56,Male,Pune,Home Decor,Curtains,1360.62,2,Net Banking,Summer,Yes,Yes,No,Standard,5.0,4,Weekly,20-07-2024
103005,42,Male,Nagpur,Grocery,Oil,1767.76,5,Debit Card,Spring,Yes,No,No,Same Day,3.5,6,Quarterly,17-03-2024
103006,34,Female,Bhopal,Footwear,Boots,3489.48,1,Net Banking,Summer,Yes,No,Yes,Same Day,2.5,18,Monthly,15-12-2025
103007,57,Male,Visakhapatnam,Grocery,Rice,1678.26,4,Debit Card,Spring,No,No,Yes,Express,5,18,Monthly,31-07-2024
103008,64,Male,Lucknow,Books,Comics,795.2,1,Net Banking,Autumn,Yes,Yes,No,Express,3.7,18,Yearly,05-01-2025
103009,26,Male,Pune,Grocery,Rice,1904.43,2,UPI,Spring,Yes,No,No,Express,4.7,5,Weekly,24-07-2025
103010,43,Female,Jaipur,Sports,Tennis Racket,6023.44,3,Credit Card,Spring,No,No,No,Express,4.2,16,Monthly,10-01-2025
103011,54,Male,Delhi,Sports,Yoga Mat,5930.43,1,Credit Card,Autumn,No,No,Yes,Standard,4.0,48,Quarterly,02-10-2025
103012,41,Female,Kochi,Clothing,T-Shirt,1300.73,3,UPI,Summer,No,No,No,Express,3.8,1,Yearly,01-04-2025
103013,70,Female,Bengaluru,Sports,Tennis Racket,9076.45,5,Cash,Autumn,No,No,Yes,Express,4.5,49,Quarterly,23-06-2024
103014,64,Male,Delhi,Home Decor,Wall Art,5876.41,1,Debit Card,Summer,Yes,Yes,No,Express,4.3,4,Weekly,13-12-2025
103015,63,Female,Visakhapatnam,Beauty,Moisturizer,2425.67,1,Net Banking,Spring,No,No,Yes,Express,3.7,17,Monthly,28-10-2025
103016,22,Male,Pune,Electronics,Headphones,24827.94,2,Cash,Autumn,Yes,No,No,Same Day,3.2,11,Yearly,15-10-2024
103017,42,Female,Jaipur,Books,Comics,617.48,4,Credit Card,Spring,Yes,Yes,No,Express,5,13,Yearly,20-06-2025
103018,24,Male,Jaipur,Clothing,Hoodie,4997.94,3,Net Banking,Spring,No,No,Yes,Express,4.1,12,Yearly,12-09-2025
103019,63,Male,Hyderabad,Home Decor,Curtains,1892.95,5,UPI,Spring,No,No,Yes,Same Day,5.0,40,Yearly,22-06-2024
103020,29,Male,Jaipur,Beauty,Lipstick,1791.63,2,UPI,Winter,No,No,No,Express,4.0,9,Weekly,28-09-2024
103021,61,Male,Chennai,Clothing,Jeans,631.5,3,Debit Card,Spring,Yes,No,Yes,Standard,4.9,37,Yearly,16-07-2025
103022,46,Female,Mumbai,Grocery,Rice,814.73,3,Net Banking,Summer,No,No,No,Express,4.6,0,Weekly,06-12-2024
103023,47,Female,Bengaluru,Sports,Football,8475.35,1,Debit Card,Summer,Yes,Yes,No,Same Day,4.0,3,Quarterly,05-05-2024
103024,24,Female,Visakhapatnam,Clothing,T-Shirt,3881.32,5,Credit Card,Autumn,Yes,No,No,Standard,4.4,13,Weekly,06-02-2025
103025,62,Female,Pune,Clothing,Hoodie,4761.72,3,Credit Card,Spring,Yes,Yes,No,Same Day,4.5,10,Weekly,10-07-2024
103026,52,Female,Lucknow,Footwear,Sneakers,5826.21,2,Debit Card,Spring,No,No,No,Same Day,4.3,10,Yearly,05-02-2024
103027,44,Male,Mumbai,Sports,Tennis Racket,8328.11,5,Net Banking,Summer,No,No,Yes,Standard,4.5,22,Weekly,23-12-2025
103028,50,Male,Pune,Home Decor,Lamp,5057.43,5,Cash,Spring,No,No,Yes,Same Day,3.6,46,Monthly,08-11-2025
103029,39,Female,Mysuru,Footwear,Flip Flops,1645.15,3,Debit Card,Summer,No,No,No,Express,4.0,9,Monthly,18-02-2025
103030,45,Female,Kochi,Sports,Yoga Mat,10815.44,5,UPI,Spring,Yes,No,No,Standard,3.3,15,Quarterly,12-03-2024
103031,47,Male,Ahmedabad,Footwear,Flip Flops,1890.86,4,Cash,Winter,No,No,No,Express,3.9,4,Yearly,11-04-2025
103032,26,Female,Bengaluru,Books,Comics,1382.46,2,Debit Card,Spring,Yes,Yes,Yes,Same Day,4.0,39,Monthly,14-07-2024
103033,33,Female,Bhopal,Clothing,Jacket,877.53,4,Credit Card,Spring,Yes,Yes,No,Standard,2.9,5,Monthly,26-08-2025
103034,43,Male,Patna,Grocery,Milk,2307.33,4,Net Banking,Winter,Yes,No,Yes,Standard,4.6,16,Weekly,21-01-2024
103035,60,Female,Bhopal,Home Decor,Lamp,5419.66,2,Cash,Spring,Yes,Yes,No,Same Day,3.3,19,Monthly,11-08-2024
103036,49,Female,Hyderabad,Grocery,Rice,2021.7,3,Debit Card,Spring,No,No,No,Same Day,4.7,12,Weekly,26-10-2025
103037,21,Male,Bengaluru,Electronics,Tablet,13321.79,5,Credit Card,Autumn,No,No,No,Standard,4.0,1,Weekly,25-12-2024
103038,55,Female,Chennai,Grocery,Tea,2141.71,3,Credit Card,Winter,No,No,No,Standard,3.6,9,Yearly,19-02-2024
103039,55,Male,Coimbatore,Grocery,Rice,1117.54,5,UPI,Spring,No,No,No,Same Day,4.5,19,Monthly,26-02-2025
103040,23,Female,Coimbatore,Books,Comics,877.94,1,UPI,Winter,Yes,No,Yes,Express,3.9,8,Yearly,06-12-2024
103041,39,Male,Mumbai,Grocery,Rice,964.53,4,Debit Card,Summer,Yes,No,No,Standard,4.1,1,Monthly,26-07-2025
103042,36,Female,Coimbatore,Sports,Football,10323.64,4,Cash,Autumn,Yes,Yes,No,Standard,4.1,18,Quarterly,17-03-2024
103043,26,Female,Hyderabad,Grocery,Oil,1391.68,2,UPI,Winter,Yes,Yes,Yes,Same Day,5,39,Weekly,31-07-2024
103044,27,Male,Surat,Books,Comics,592.51,2,Debit Card,Spring,Yes,Yes,Yes,Express,4.5,8,Weekly,03-09-2025
103045,52,Female,Mumbai,Electronics,Headphones,22732.49,4,UPI,Spring,No,No,No,Express,4.5,15,Quarterly,05-09-2025
103046,43,Male,Kochi,Electronics,Tablet,24172.21,2,Credit Card,Summer,Yes,Yes,Yes,Express,3.9,45,Yearly,15-05-2024
103047,68,Male,Pune,Sports,Football,8910.71,1,Credit Card,Autumn,No,No,Yes,Express,3.9,25,Monthly,03-04-2024
103048,57,Male,Visakhapatnam,Grocery,Tea,1737.95,4,Debit Card,Autumn,No,No,No,Standard,4.6,12,Weekly,29-06-2025
103049,44,Male,Jaipur,Electronics,Smartphone,11073.22,2,Credit Card,Winter,No,No,Yes,Standard,3.7,26,Weekly,27-09-2025
103050,56,Female,Coimbatore,Electronics,Headphones,12846.91,2,UPI,Summer,Yes,No,Yes,Same Day,4.7,29,Quarterly,03-07-2024
103051,68,Female,Pune,Electronics,Laptop,21938.98,3,Cash,Spring,Yes,Yes,Yes,Express,5,45,Monthly,24-04-2024
103052,56,Female,Bengaluru,Sports,Dumbbells,1792.59,4,Cash,Autumn,No,No,No,Same Day,4.8,0,Yearly,29-05-2025
103053,41,Male,Vijayawada,Footwear,Boots,2076.76,3,Debit Card,Spring,No,No,Yes,Same Day,3.8,31,Quarterly,19-01-2024
103054,30,Female,Bhopal,Beauty,Shampoo,2944.25,4,Net Banking,Spring,No,No,No,Same Day,3.5,6,Weekly,20-09-2024
103055,68,Female,Kolkata,Home Decor,Vase,1344.86,5,Credit Card,Spring,Yes,No,No,Express,4.0,1,Yearly,18-01-2024
103056,68,Female,Surat,Books,Comics,1816.05,5,Cash,Spring,No,No,No,Standard,3.9,3,Quarterly,04-03-2024
103057,22,Male,Mysuru,Beauty,Face Wash,1677.88,5,Debit Card,Autumn,No,No,No,Express,4.2,8,Monthly,23-05-2025
103058,47,Female,Kolkata,Clothing,Jacket,2868.63,2,UPI,Summer,Yes,Yes,No,Same Day,3.6,9,Quarterly,20-11-2025
103059,46,Female,Lucknow,Electronics,Camera,5011.73,3,Credit Card,Autumn,Yes,Yes,No,Express,4.5,1,Yearly,31-12-2025
103060,22,Female,Pune,Electronics,Camera,24441.95,4,Debit Card,Spring,Yes,No,Yes,Express,3.3,36,Weekly,20-03-2025
103061,35,Male,Ahmedabad,Beauty,Face Wash,2027.23,4,Debit Card,Autumn,Yes,Yes,No,Standard,3.9,13,Yearly,28-11-2025
103062,34,Female,Hyderabad,Grocery,Milk,384.06,3,UPI,Winter,Yes,Yes,No,Express,4.3,6,Weekly,02-03-2024
103063,30,Female,Mysuru,Electronics,Camera,18095.51,4,Credit Card,Winter,Yes,Yes,No,Same Day,4.2,10,Yearly,04-05-2025
103064,48,Male,Jaipur,Books,Programming Book,1025.24,2,Cash,Autumn,Yes,Yes,Yes,Same Day,5,8,Weekly,10-05-2024
103065,39,Male,Vijayawada,Footwear,Running Shoes,2103.34,4,Cash,Autumn,No,No,No,Express,4.4,20,Quarterly,15-12-2024
103066,50,Male,Mysuru,Home Decor,Lamp,2858.96,5,Debit Card,Autumn,No,No,Yes,Standard,4.6,27,Yearly,03-11-2025
103067,34,Female,Bengaluru,Home Decor,Curtains,2190.65,3,Cash,Winter,No,No,Yes,Express,3.4,11,Monthly,16-09-2025
103068,67,Male,Coimbatore,Electronics,Laptop,6248.74,2,Net Banking,Autumn,No,No,No,Same Day,4.2,20,Monthly,15-06-2025
103069,51,Male,Ahmedabad,Books,Novel,1715.74,3,Credit Card,Spring,No,No,No,Standard,4.5,11,Yearly,02-09-2024
103070,21,Male,Mysuru,Grocery,Coffee,2263.1,3,Net Banking,Spring,No,No,Yes,Express,3.6,19,Yearly,11-06-2025
103071,20,Female,Bhopal,Sports,Tennis Racket,3032.87,3,Credit Card,Winter,No,No,No,Standard,3.9,17,Weekly,24-04-2024
103072,52,Male,Lucknow,Grocery,Tea,2245.26,1,Cash,Summer,No,No,No,Standard,5,6,Yearly,04-08-2024
103073,64,Female,Visakhapatnam,Sports,Dumbbells,1506.23,1,Credit Card,Spring,No,No,No,Same Day,4.1,7,Yearly,01-03-2025
103074,51,Female,Nagpur,Clothing,Kurta,4459.51,4,Credit Card,Spring,Yes,No,Yes,Same Day,4.0,50,Monthly,03-07-2024
103075,26,Female,Nagpur,Home Decor,Carpet,2607.47,5,Cash,Winter,No,No,No,Standard,4.7,20,Yearly,29-03-2025
103076,47,Male,Lucknow,Clothing,Hoodie,2552.47,3,Credit Card,Summer,No,No,Yes,Express,4.2,50,Monthly,03-09-2025
103077,67,Female,Kolkata,Electronics,Laptop,10022.69,3,Credit Card,Autumn,Yes,Yes,No,Express,4.7,6,Weekly,08-03-2024
103078,22,Male,Vijayawada,Grocery,Coffee,966.47,4,UPI,Spring,No,No,No,Express,3.4,5,Weekly,21-03-2025
103079,31,Male,Bhopal,Books,Programming Book,2278.92,3,Debit Card,Summer,Yes,No,No,Same Day,4.4,19,Quarterly,14-06-2024
103080,33,Male,Pune,Grocery,Coffee,2075.31,1,UPI,Spring,No,No,No,Standard,4.7,7,Quarterly,03-11-2024
103081,60,Female,Vijayawada,Sports,Dumbbells,9345.2,4,Cash,Spring,Yes,Yes,Yes,Standard,4.9,46,Weekly,04-01-2025
103082,20,Male,Ahmedabad,Sports,Tennis Racket,9778.06,2,Debit Card,Autumn,Yes,Yes,No,Express,4.7,4,Yearly,16-07-2024
103083,32,Female,Surat,Sports,Dumbbells,5656.11,4,Debit Card,Autumn,No,No,No,Same Day,4.0,16,Weekly,01-02-2024
103084,66,Male,Vijayawada,Sports,Cricket Bat,2363.71,1,Cash,Spring,No,No,No,Express,4.8,13,Monthly,17-08-2025
103085,23,Male,Ahmedabad,Home Decor,Curtains,2847.32,2,Debit Card,Spring,No,No,No,Express,3.7,4,Monthly,02-03-2024
103086,31,Male,Vijayawada,Beauty,Shampoo,1922.53,2,Net Banking,Spring,Yes,No,No,Standard,3.9,3,Quarterly,03-01-2024
103087,45,Male,Kochi,Grocery,Snacks,1485.27,1,Cash,Spring,No,No,Yes,Standard,5.0,27,Weekly,07-01-2024
103088,51,Male,Chennai,Grocery,Milk,2048.86,2,UPI,Autumn,No,No,No,Standard,4.4,8,Monthly,02-03-2025
103089,24,Male,Indore,Electronics,Tablet,10321.29,3,Net Banking,Summer,Yes,No,No,Same Day,4.9,6,Weekly,02-09-2025
103090,22,Male,Bhopal,Sports,Tennis Racket,4079.27,4,Cash,Autumn,No,No,No,Same Day,4.6,1,Monthly,19-01-2024
103091,54,Male,Chennai,Grocery,Snacks,1167.25,5,UPI,Spring,Yes,Yes,Yes,Standard,3.4,48,Monthly,02-03-2025
103092,41,Male,Ahmedabad,Electronics,Headphones,22897.19,4,Credit Card,Summer,No,No,No,Standard,5,6,Weekly,20-08-2025
103093,58,Male,Indore,Sports,Football,3268.92,3,Cash,Summer,Yes,Yes,No,Express,3.4,11,Weekly,03-11-2024
103094,62,Female,Lucknow,Books,Novel,1051.62,1,Cash,Summer,No,No,Yes,Standard,2.6,25,Quarterly,02-02-2024
103095,54,Male,Indore,Grocery,Milk,657.76,1,UPI,Summer,Yes,No,No,Same Day,3.8,9,Yearly,13-02-2025
103096,41,Male,Chennai,Books,Programming Book,2460.15,3,Net Banking,Winter,No,No,No,Same Day,3.7,19,Weekly,24-09-2024
103097,50,Male,Lucknow,Beauty,Shampoo,2366.26,5,Debit Card,Winter,Yes,No,Yes,Same Day,4.4,45,Weekly,15-07-2024
103098,21,Female,Patna,Books,Novel,2027.75,4,Net Banking,Autumn,Yes,Yes,Yes,Same Day,3.5,38,Quarterly,29-07-2024
103099,22,Male,Ahmedabad,Electronics,Smart Watch,24501.09,5,Debit Card,Spring,No,No,Yes,Express,4.4,37,Weekly,20-07-2025
103100,18,Male,Ahmedabad,Clothing,Jeans,2816.17,3,Debit Card,Spring,Yes,No,No,Same Day,4.2,12,Monthly,29-11-2025
103101,36,Female,Pune,Beauty,Perfume,1091.31,2,Net Banking,Winter,Yes,No,No,Standard,4.0,3,Weekly,05-10-2024
103102,21,Male,Bengaluru,Home Decor,Lamp,3789.27,2,UPI,Autumn,No,No,No,Standard,4.6,18,Quarterly,20-04-2024
103103,37,Male,Pune,Books,Programming Book,813.61,1,Net Banking,Winter,No,No,Yes,Same Day,3.7,14,Yearly,19-03-2024
103104,54,Female,Surat,Footwear,Sneakers,1254.66,1,UPI,Spring,No,No,No,Standard,4.9,13,Monthly,27-12-2025
103105,70,Female,Lucknow,Beauty,Face Wash,2948.87,4,Cash,Summer,Yes,Yes,No,Standard,4.3,0,Monthly,01-02-2025
103106,29,Male,Nagpur,Home Decor,Lamp,1803.88,5,UPI,Autumn,Yes,No,Yes,Standard,5.0,27,Weekly,16-12-2024
103107,45,Male,Bhopal,Grocery,Rice,550.53,4,Cash,Summer,Yes,Yes,No,Standard,4.8,8,Monthly,23-04-2025
103108,40,Female,Vijayawada,Home Decor,Lamp,3200.93,1,Debit Card,Autumn,No,No,No,Express,4.3,11,Weekly,19-07-2025
103109,33,Female,Delhi,Home Decor,Vase,1085.05,4,Credit Card,Summer,Yes,Yes,No,Same Day,4.1,11,Yearly,20-10-2025
103110,22,Female,Pune,Footwear,Flip Flops,3118.94,1,Credit Card,Autumn,Yes,Yes,No,Standard,4.6,5,Weekly,15-11-2024
103111,33,Male,Jaipur,Grocery,Tea,1034.66,4,Credit Card,Autumn,No,No,No,Standard,4.4,3,Monthly,14-10-2024
103112,45,Female,Jaipur,Clothing,Jeans,1332.11,3,Credit Card,Winter,Yes,Yes,Yes,Same Day,4.3,15,Yearly,29-05-2025
103113,48,Female,Hyderabad,Electronics,Tablet,23848.53,2,Cash,Spring,Yes,Yes,Yes,Same Day,4.0,47,Yearly,19-09-2025
103114,22,Male,Visakhapatnam,Books,Biography,1032.24,4,Cash,Autumn,Yes,No,No,Same Day,4.7,18,Yearly,07-04-2025
103115,19,Male,Coimbatore,Footwear,Running Shoes,1413.05,1,Net Banking,Autumn,Yes,Yes,No,Express,3.9,6,Quarterly,12-10-2025
103116,48,Male,Jaipur,Footwear,Sandals,1597.05,3,Net Banking,Summer,Yes,No,Yes,Standard,4.9,12,Monthly,03-08-2024
103117,22,Female,Bhopal,Clothing,Jacket,3823.92,5,Cash,Autumn,Yes,No,Yes,Same Day,3.8,15,Yearly,10-02-2024
103118,55,Female,Chennai,Books,Novel,2031.57,1,Debit Card,Winter,No,No,Yes,Same Day,5,41,Yearly,11-05-2024
103119,38,Female,Surat,Beauty,Shampoo,1321.82,2,Cash,Autumn,No,No,Yes,Standard,4.4,20,Quarterly,13-12-2024
103120,47,Female,Indore,Home Decor,Carpet,5226.59,5,UPI,Autumn,Yes,No,No,Same Day,5,6,Yearly,04-10-2025
103121,58,Female,Ahmedabad,Clothing,T-Shirt,720.87,2,Cash,Autumn,No,No,No,Same Day,4.0,15,Quarterly,24-08-2024
103122,36,Female,Patna,Books,Comics,1950.51,4,UPI,Spring,Yes,No,No,Same Day,4.0,12,Weekly,20-02-2025
103123,59,Male,Jaipur,Clothing,Dress,4206.33,4,Debit Card,Winter,No,No,Yes,Express,5,39,Quarterly,18-12-2025
103124,58,Male,Surat,Footwear,Running Shoes,5926.04,5,UPI,Autumn,No,No,No,Express,4.1,7,Yearly,30-11-2024
103125,58,Female,Lucknow,Home Decor,Lamp,4072.69,5,Cash,Spring,Yes,No,No,Same Day,3.4,10,Weekly,02-05-2025
103126,39,Male,Hyderabad,Books,Novel,2479.78,1,Cash,Summer,No,No,No,Standard,4.4,20,Quarterly,16-04-2024
103127,24,Male,Vijayawada,Footwear,Running Shoes,4646.05,3,Cash,Winter,No,No,Yes,Same Day,4.3,30,Quarterly,16-12-2024
103128,36,Female,Kochi,Footwear,Boots,2720.52,4,Debit Card,Summer,No,No,No,Same Day,4.3,3,Quarterly,09-08-2024
103129,19,Male,Delhi,Books,Science Book,365.4,1,UPI,Winter,No,No,Yes,Express,4.6,16,Yearly,14-06-2024
103130,61,Male,Ahmedabad,Sports,Yoga Mat,6551.74,4,UPI,Winter,No,No,Yes,Express,3.9,11,Monthly,25-03-2025
103131,25,Female,Bhopal,Footwear,Boots,5240.24,5,Credit Card,Summer,Yes,Yes,Yes,Standard,4.2,44,Quarterly,12-02-2024
103132,39,Female,Ahmedabad,Sports,Tennis Racket,8297.75,2,Credit Card,Winter,Yes,No,No,Express,4.2,20,Quarterly,14-03-2024
103133,61,Male,Bengaluru,Clothing,Hoodie,2919.96,4,Cash,Winter,No,No,Yes,Same Day,4.4,10,Yearly,27-05-2024
103134,47,Female,Mumbai,Beauty,Face Wash,1886.43,4,Net Banking,Summer,Yes,No,Yes,Same Day,4.2,31,Yearly,29-01-2024
103135,68,Male,Ahmedabad,Grocery,Snacks,2267.29,2,UPI,Winter,Yes,Yes,No,Standard,4.5,7,Weekly,11-04-2025
103136,57,Female,Surat,Books,Biography,1524.43,4,Cash,Autumn,No,No,Yes,Standard,4.0,43,Yearly,03-02-2024
103137,51,Female,Visakhapatnam,Clothing,Kurta,4575.01,5,UPI,Spring,No,No,No,Standard,4.5,20,Quarterly,25-06-2024
103138,28,Male,Visakhapatnam,Footwear,Sandals,3632.38,3,UPI,Autumn,No,No,No,Express,4.3,11,Weekly,11-02-2025
103139,43,Female,Kochi,Beauty,Face Wash,297.0,1,Credit Card,Winter,No,No,Yes,Standard,3.5,43,Quarterly,08-10-2025
103140,48,Male,Delhi,Home Decor,Curtains,988.37,3,Cash,Spring,Yes,Yes,No,Same Day,4.7,7,Yearly,19-09-2025
103141,57,Female,Indore,Electronics,Tablet,10270.75,1,Net Banking,Spring,Yes,Yes,No,Express,4.4,12,Weekly,19-06-2024
103142,44,Male,Kolkata,Sports,Dumbbells,11432.48,2,Debit Card,Winter,Yes,Yes,No,Same Day,4.7,1,Quarterly,29-11-2024
103143,23,Male,Bhopal,Sports,Football,4386.53,4,Credit Card,Summer,No,No,Yes,Standard,3.9,30,Weekly,28-04-2024
103144,28,Female,Pune,Clothing,Kurta,4084.32,5,UPI,Winter,Yes,Yes,No,Same Day,3.7,3,Quarterly,22-05-2024
103145,52,Female,Chennai,Footwear,Sandals,4177.34,3,Cash,Winter,Yes,Yes,No,Standard,3.7,19,Yearly,14-06-2024
103146,70,Male,Kochi,Footwear,Boots,3427.2,4,Net Banking,Summer,No,No,No,Standard,4.2,11,Quarterly,18-02-2024
103147,40,Male,Bhopal,Beauty,Face Wash,1361.01,4,Cash,Spring,Yes,Yes,No,Same Day,4.7,6,Quarterly,03-03-2025
103148,41,Male,Mysuru,Grocery,Oil,663.94,4,UPI,Autumn,Yes,Yes,Yes,Express,4.0,11,Weekly,25-09-2025
103149,23,Female,Delhi,Footwear,Flip Flops,4997.95,2,Cash,Autumn,No,No,Yes,Express,4.5,22,Monthly,15-08-2025
103150,54,Female,Ahmedabad,Footwear,Sandals,1694.16,4,Credit Card,Summer,No,No,No,Same Day,3.7,16,Monthly,08-02-2025
103151,29,Male,Mysuru,Beauty,Face Wash,2521.23,5,Net Banking,Spring,No,No,No,Same Day,4.6,0,Weekly,11-11-2025
103152,53,Male,Ahmedabad,Electronics,Headphones,5388.26,2,Credit Card,Winter,No,No,No,Same Day,3.9,0,Monthly,24-03-2025
103153,29,Female,Indore,Footwear,Boots,4494.45,2,Cash,Winter,No,No,No,Standard,4.4,10,Yearly,02-07-2024
103154,33,Male,Lucknow,Footwear,Sandals,1016.16,1,Cash,Summer,No,No,Yes,Standard,3.5,28,Yearly,16-09-2024
103155,67,Male,Kochi,Grocery,Rice,209.69,4,Credit Card,Autumn,Yes,No,Yes,Same Day,4.4,50,Monthly,23-07-2024
103156,39,Female,Lucknow,Sports,Dumbbells,10250.94,5,Cash,Winter,No,No,No,Same Day,3.2,0,Quarterly,05-05-2025
103157,60,Male,Coimbatore,Clothing,Hoodie,1197.7,5,UPI,Spring,Yes,No,Yes,Same Day,4.2,13,Quarterly,25-02-2024
103158,22,Female,Coimbatore,Sports,Cricket Bat,10681.11,4,Debit Card,Autumn,Yes,No,No,Same Day,4.7,16,Weekly,03-09-2025
103159,30,Female,Ahmedabad,Sports,Dumbbells,11814.54,5,Net Banking,Autumn,Yes,Yes,No,Same Day,4.5,12,Yearly,13-11-2025
103160,36,Male,Kochi,Electronics,Camera,8106.65,2,UPI,Winter,No,No,Yes,Express,4.5,24,Yearly,05-10-2024
103161,61,Female,Delhi,Home Decor,Curtains,5812.26,1,Net Banking,Winter,No,No,Yes,Standard,4.4,14,Weekly,26-08-2024
103162,29,Female,Patna,Home Decor,Carpet,1647.54,5,Debit Card,Spring,Yes,Yes,Yes,Same Day,4.2,37,Monthly,28-08-2024
103163,38,Male,Visakhapatnam,Footwear,Running Shoes,2702.31,4,Credit Card,Autumn,Yes,No,Yes,Standard,4.7,27,Weekly,11-09-2025
103164,34,Female,Chennai,Clothing,Kurta,3657.08,3,Credit Card,Summer,No,No,Yes,Same Day,4.4,20,Monthly,27-11-2024
103165,27,Male,Bengaluru,Home Decor,Lamp,2568.94,5,Credit Card,Autumn,No,No,No,Express,4.3,13,Monthly,08-06-2025
103166,24,Male,Kochi,Home Decor,Wall Art,4538.25,3,Debit Card,Summer,Yes,No,No,Standard,3.4,17,Quarterly,25-11-2024
103167,45,Male,Kolkata,Beauty,Moisturizer,1359.97,3,Cash,Spring,Yes,Yes,Yes,Express,5.0,20,Quarterly,06-10-2024
103168,60,Male,Bhopal,Beauty,Face Wash,1514.94,2,Cash,Autumn,No,No,No,Express,4.8,0,Weekly,03-03-2025
103169,70,Female,Hyderabad,Grocery,Oil,1725.01,4,Net Banking,Winter,Yes,No,No,Standard,4.7,5,Monthly,23-02-2024
103170,22,Male,Bhopal,Home Decor,Lamp,5366.55,5,Cash,Autumn,No,No,No,Same Day,4.2,5,Yearly,07-12-2025
103171,25,Male,Indore,Home Decor,Carpet,2263.77,1,Cash,Autumn,No,No,No,Express,4.3,0,Weekly,20-03-2025
103172,35,Male,Kolkata,Clothing,Jacket,3213.53,4,Credit Card,Winter,No,No,No,Express,3.8,17,Quarterly,15-10-2024
103173,55,Female,Chennai,Grocery,Tea,793.4,3,UPI,Autumn,No,No,No,Express,4.4,18,Weekly,11-08-2024
103174,29,Male,Mumbai,Grocery,Milk,2363.26,2,Net Banking,Winter,No,No,Yes,Express,4.9,40,Monthly,12-11-2024
103175,24,Female,Coimbatore,Beauty,Perfume,1346.02,5,Debit Card,Winter,No,No,No,Same Day,4.4,11,Monthly,08-12-2024
103176,50,Female,Mumbai,Home Decor,Curtains,737.91,1,Cash,Autumn,Yes,Yes,No,Standard,3.6,13,Quarterly,03-09-2025
103177,21,Female,Vijayawada,Grocery,Coffee,1399.16,3,Net Banking,Summer,Yes,Yes,No,Same Day,4.2,19,Weekly,13-09-2025
103178,35,Male,Coimbatore,Books,Biography,1555.87,5,Debit Card,Summer,No,No,No,Standard,4.7,10,Quarterly,02-08-2025
103179,20,Female,Coimbatore,Clothing,Jacket,4291.85,2,Debit Card,Summer,Yes,Yes,Yes,Same Day,4.7,12,Quarterly,03-02-2024
103180,49,Female,Hyderabad,Home Decor,Lamp,1446.04,3,Cash,Winter,Yes,Yes,No,Express,4.1,11,Monthly,21-02-2024
103181,22,Male,Vijayawada,Books,Programming Book,313.36,3,UPI,Autumn,No,No,No,Standard,3.3,19,Monthly,14-10-2024
103182,22,Female,Bengaluru,Sports,Football,6549.79,5,Credit Card,Summer,Yes,No,No,Standard,4.3,1,Monthly,21-11-2024
103183,40,Male,Chennai,Clothing,Hoodie,4023.71,1,Debit Card,Winter,Yes,Yes,Yes,Express,5.0,9,Yearly,29-06-2024
103184,50,Male,Mysuru,Electronics,Camera,5558.29,5,Cash,Autumn,Yes,Yes,Yes,Express,3.7,31,Quarterly,16-11-2024
103185,32,Male,Visakhapatnam,Sports,Tennis Racket,10021.44,2,Net Banking,Autumn,No,No,Yes,Same Day,4.5,16,Weekly,31-07-2024
103186,36,Male,Visakhapatnam,Home Decor,Vase,534.51,4,UPI,Winter,No,No,Yes,Same Day,3.9,11,Quarterly,08-11-2025
103187,54,Male,Jaipur,Home Decor,Vase,5585.39,1,Cash,Winter,No,No,Yes,Same Day,5,31,Monthly,18-10-2024
103188,27,Male,Patna,Beauty,Lipstick,646.89,4,UPI,Winter,Yes,No,No,Same Day,3.3,14,Monthly,05-08-2025
103189,58,Male,Chennai,Footwear,Sandals,4866.93,1,Net Banking,Spring,No,No,Yes,Standard,4.5,32,Monthly,12-02-2025
103190,60,Female,Coimbatore,Books,Novel,1618.33,3,Credit Card,Autumn,No,No,No,Express,4.0,4,Quarterly,03-10-2024
103191,46,Male,Surat,Clothing,T-Shirt,2258.11,5,Net Banking,Winter,Yes,No,No,Standard,4.2,6,Monthly,25-08-2024
103192,57,Male,Ahmedabad,Home Decor,Vase,2128.43,5,UPI,Spring,Yes,Yes,Yes,Same Day,4.3,22,Monthly,29-09-2025
